state,year,quarter,category,transaction_count,transaction_amount,log_transaction_amount
Uttar Pradesh,2022,4,Recharge & bill payments,78025017,48159073834.94295,24.59777540678081
Uttar Pradesh,2022,4,Financial Services,418329,430212917.27641135,19.879790802883576
Uttar Pradesh,2022,4,Others,1064861,661985014.756895,20.310753478836794
Uttar Pradesh,2023,1,Merchant payments,520911142,323614616766.0,26.50281919035354
Uttar Pradesh,2023,1,Peer-to-peer payments,383752815,1246010023301.0,27.850967580645083
Uttar Pradesh,2023,1,Recharge & bill payments,96225086,66101414555.0,24.914455983817128
Uttar Pradesh,2023,1,Financial Services,486982,483872123.0,19.99733122316062
Uttar Pradesh,2023,1,Others,1181697,726338627.0,20.40352689379659
Uttar Pradesh,2023,2,Merchant payments,653469610,372223301627.0,26.642759784321218
Uttar Pradesh,2023,2,Peer-to-peer payments,446787898,1389827653278.0,27.960200864936937
Uttar Pradesh,2023,2,Recharge & bill payments,109571801,73352450074.0,25.018541743499704
Uttar Pradesh,2023,2,Financial Services,506431,562369291.0,20.147669295263032
Uttar Pradesh,2023,2,Others,1074842,656302256.0,20.302131998414115
Uttar Pradesh,2023,3,Merchant payments,754249074,389288397238.0,26.687586286954783
Uttar Pradesh,2023,3,Peer-to-peer payments,488395790,1394085756434.0,27.963259944620766
Uttar Pradesh,2023,3,Recharge & bill payments,110408404,76981859735.0,25.066835643200765
Uttar Pradesh,2023,3,Financial Services,624941,798613229.0,20.498387318947533
Uttar Pradesh,2023,3,Others,944257,593735370.0,20.20194427469381
Uttar Pradesh,2023,4,Merchant payments,875617035,489746639610.0,26.917154032310055
Uttar Pradesh,2023,4,Peer-to-peer payments,575043255,1677661668298.0,28.14842207569338
Uttar Pradesh,2023,4,Recharge & bill payments,114346855,88481840260.0,25.206063173114003
Uttar Pradesh,2023,4,Financial Services,736922,950129225.0,20.6721085606764
Uttar Pradesh,2023,4,Others,961315,600884259.0,20.213912894918817
Uttar Pradesh,2024,1,Merchant payments,999820226,541585227379.0,27.01776628228622
Uttar Pradesh,2024,1,Peer-to-peer payments,651752866,1836048765763.0,28.23863696864775
Uttar Pradesh,2024,1,Recharge & bill payments,132055620,98012574974.0,25.30836162345661
Uttar Pradesh,2024,1,Financial Services,705575,1192696922.0,20.89948290168475
Uttar Pradesh,2024,1,Others,962661,703841601.0,20.372063891647567
Uttar Pradesh,2024,2,Merchant payments,1255823323,633438040735.0,27.174428027245646
Uttar Pradesh,2024,2,Peer-to-peer payments,734688684,1964379490164.0,28.30619753029391
Uttar Pradesh,2024,2,Recharge & bill payments,143138259,103981718976.0,25.367480941569525
Uttar Pradesh,2024,2,Financial Services,858026,1406687894.0,21.064503767444577
Uttar Pradesh,2024,2,Others,1030366,1017422298.0,20.740538107745934
Uttar Pradesh,2024,3,Merchant payments,1363617969,651628890228.0,27.202741050059448
Uttar Pradesh,2024,3,Peer-to-peer payments,784039367,1951953897864.0,28.299851985743512
Uttar Pradesh,2024,3,Recharge & bill payments,136431456,111138475190.0,25.434042784990197
Uttar Pradesh,2024,3,Financial Services,1043768,1777001054.0,21.29819297981599
Uttar Pradesh,2024,3,Others,823273,976940898.0,20.699936715853884
Uttar Pradesh,2024,4,Merchant payments,1526062566,788377059975.0,27.393242314866086
Uttar Pradesh,2024,4,Peer-to-peer payments,880161951,2305698271263.0,28.466404684142468
Uttar Pradesh,2024,4,Recharge & bill payments,134632683,117186551580.0,25.487032959902926
Uttar Pradesh,2024,4,Financial Services,3239088,1758794365.0,21.287894391945354
Uttar Pradesh,2024,4,Others,793977,1085845276.0,20.805624577774193
Uttarakhand,2018,1,Recharge & bill payments,730428,124377517.3349145,18.638832001156956
Uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346.334598,20.983013872326545
Uttarakhand,2018,1,Merchant payments,35382,39372913.10424411,17.48858867857653
Uttarakhand,2018,1,Financial Services,27761,5637758.5563494945,15.544997302770819
Uttarakhand,2018,1,Others,53569,42553823.19378027,17.5662802842396
Uttarakhand,2018,2,Recharge & bill payments,946332,193802092.8234874,19.08234806140534
Uttarakhand,2018,2,Peer-to-peer payments,620490,2358941864.7682114,21.581478993477027
Uttarakhand,2018,2,Merchant payments,60494,66946005.75890133,18.019396983197915
Uttarakhand,2018,2,Financial Services,29919,7913276.778501136,15.884052638044594
Uttarakhand,2018,2,Others,46887,52152138.42194019,17.76967576295961
Uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030294.930648,21.934024652903545
Uttarakhand,2018,3,Recharge & bill payments,1004356,239244556.76646537,19.292996840981004
Uttarakhand,2018,3,Merchant payments,112342,84447374.86583523,18.25163912750659
Uttarakhand,2018,3,Financial Services,22792,4334709.909645849,15.28216547846346
Uttarakhand,2018,3,Others,39917,42516103.38590273,17.565393488847167
Uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132.343549,22.34712350978198
Uttarakhand,2018,4,Recharge & bill payments,1252124,292877734.33795583,19.49526579435752
Uttarakhand,2018,4,Merchant payments,289733,228453045.85460952,19.246841262958853
Uttarakhand,2018,4,Financial Services,29916,6035161.098892693,15.613113271953
Uttarakhand,2018,4,Others,50257,54285064.328889735,17.809759707090116
Uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464.496071,22.59696797170691
Uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.6931843,19.793461852695977
Uttarakhand,2019,1,Merchant payments,372290,226281078.7699414,19.237288500258945
Uttarakhand,2019,1,Financial Services,28784,3951610.30495379,15.189633979003155
Uttarakhand,2019,1,Others,55528,46303966.00979781,17.65073819594328
Uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954670.580209,22.771339855600967
Uttarakhand,2019,2,Recharge & bill payments,1616176,454962951.9136597,19.935726551432477
Uttarakhand,2019,2,Merchant payments,721858,323876953.4104364,19.595874231287425
Uttarakhand,2019,2,Financial Services,21852,2550386.4774141517,14.751755857518203
Uttarakhand,2019,2,Others,69727,54187888.53677146,17.807968001162408
Uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076.436331,22.864815849280895
Uttarakhand,2019,3,Recharge & bill payments,2201606,683772296.9748493,20.343135522466497
Uttarakhand,2019,3,Merchant payments,1121052,480794827.1193007,19.990951184304
Uttarakhand,2019,3,Financial Services,12119,4570326.192004257,15.335095355932108
Uttarakhand,2019,3,Others,62155,47272543.294839665,17.671440226047803
Uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339546.604958,23.123008452138876
Uttarakhand,2019,4,Recharge & bill payments,2547173,817728111.4576316,20.52204045845762
Uttarakhand,2019,4,Merchant payments,1542944,701746516.8731368,20.369082811132163
Uttarakhand,2019,4,Financial Services,11585,3555524.3767221333,15.08401339559486
Uttarakhand,2019,4,Others,50298,30336605.83833359,17.227865687737573
Uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676596.865887,23.36230006614242
Uttarakhand,2020,1,Recharge & bill payments,2990764,1028598924.445406,20.751463446627707
Uttarakhand,2020,1,Merchant payments,2289657,1094245197.2356641,20.813330645847138
Uttarakhand,2020,1,Financial Services,10246,8180881.808693047,15.917310625578791
Uttarakhand,2020,1,Others,48341,27378658.631921414,17.125274422350216
Uttarakhand,2020,2,Recharge & bill payments,3755695,1303523584.942265,20.988336885491172
Uttarakhand,2020,2,Peer-to-peer payments,3656029,13572964169.690296,23.33134572251001
Uttarakhand,2020,2,Merchant payments,1587042,1181497493.0283294,20.89004853358038
Uttarakhand,2020,2,Financial Services,15023,17612288.05771955,16.68410745826679
Uttarakhand,2020,2,Others,33981,18590166.382408556,16.73814336355212
Uttarakhand,2020,3,Peer-to-peer payments,4836512,18377468807.44993,23.634391229942672
Uttarakhand,2020,3,Recharge & bill payments,3751993,1509373287.697055,21.13496036102208
Uttarakhand,2020,3,Merchant payments,3164623,2166776519.8536706,21.496506425827057
Uttarakhand,2020,3,Financial Services,20455,26449980.584111303,17.090766020015458
Uttarakhand,2020,3,Others,45352,23442372.42176825,16.970055772742015
Uttarakhand,2020,4,Peer-to-peer payments,6748183,25748737002.1362,23.97165141443135
Uttarakhand,2020,4,Merchant payments,6629201,4274032856.6465273,22.17582368161132
Uttarakhand,2020,4,Recharge & bill payments,4140391,1697819950.5564795,21.252610883616505
Uttarakhand,2020,4,Financial Services,27120,29791064.761797357,17.20971909987354
Uttarakhand,2020,4,Others,68376,42358455.00938001,17.561678628773983
Uttarakhand,2021,1,Merchant payments,8393767,5283142247.065777,22.387786880389
Uttarakhand,2021,1,Peer-to-peer payments,7981710,29202365442.63442,24.097515551283294
Uttarakhand,2021,1,Recharge & bill payments,4146569,1727960484.030287,21.270207639607484
Uttarakhand,2021,1,Financial Services,30208,38400863.99560504,17.463590543231465
Uttarakhand,2021,1,Others,56148,36320362.17233381,17.40788911088564
Uttarakhand,2021,2,Peer-to-peer payments,9374939,32674145244.390625,24.209849936830395
Uttarakhand,2021,2,Merchant payments,9134389,6257528832.057196,22.55705118901943
Uttarakhand,2021,2,Recharge & bill payments,5388285,1979824048.8157122,21.406273813974803
Uttarakhand,2021,2,Financial Services,31497,35404991.874676295,17.382363409816087
Uttarakhand,2021,2,Others,71322,43914757.70001851,17.597761010613
Uttarakhand,2021,3,Merchant payments,13673085,9001414756.070686,22.92064759715883
Uttarakhand,2021,3,Peer-to-peer payments,11867174,39256650720.01872,24.39338671194212
Uttarakhand,2021,3,Recharge & bill payments,5388011,2182554095.263321,21.5037616317458
Uttarakhand,2021,3,Financial Services,27839,38013969.98341857,17.4534643075796
Uttarakhand,2021,3,Others,86175,48863242.2282843,17.704535999574663
Uttarakhand,2021,4,Merchant payments,19850878,13515464697.761791,23.32710040000985
Uttarakhand,2021,4,Peer-to-peer payments,14819203,49969580473.07786,24.634680266711506
Uttarakhand,2021,4,Recharge & bill payments,5536262,2540546090.023079,21.65564489133421
Uttarakhand,2021,4,Financial Services,38764,51212042.381750934,17.75148528464913
Uttarakhand,2021,4,Others,116173,71304856.17664191,18.08247500615881
Uttarakhand,2022,1,Merchant payments,22595602,14585438346.473846,23.403289494492135
Uttarakhand,2022,1,Peer-to-peer payments,16201632,53535521438.95823,24.70361122267841
Uttarakhand,2022,1,Recharge & bill payments,5617605,2745987927.683198,21.733406748318654
Uttarakhand,2022,1,Financial Services,39033,49695999.71828518,17.72143501938413
Uttarakhand,2022,1,Others,106900,62138787.2410843,17.944880961273707
Uttarakhand,2022,2,Merchant payments,32087670,19479185362.296963,23.692612315153756
Uttarakhand,2022,2,Peer-to-peer payments,19677409,65563901300.31024,24.906291096393073
Uttarakhand,2022,2,Recharge & bill payments,6263098,3174160697.8567643,21.87830908752852
Uttarakhand,2022,2,Financial Services,32284,37217548.78562989,17.432290976426547
Uttarakhand,2022,2,Others,106417,58906116.08464594,17.89145549865614
Uttarakhand,2022,3,Merchant payments,35069444,20528059274.248493,23.745058532347112
Uttarakhand,2022,3,Peer-to-peer payments,22031045,68377272372.60579,24.948306331119586
Uttarakhand,2022,3,Recharge & bill payments,6765699,3633710468.801753,22.01352013115466
Uttarakhand,2022,3,Financial Services,38061,44669245.26821817,17.61479581985302
Uttarakhand,2022,3,Others,92270,57548577.43879978,17.868139991503014
Uttarakhand,2022,4,Merchant payments,43185705,26026949674.245083,23.982398364116737
Uttarakhand,2022,4,Peer-to-peer payments,27043038,85220041974.58176,25.16850247757358
Uttarakhand,2022,4,Recharge & bill payments,7610775,4128624164.749209,22.141210056638783
Uttarakhand,2022,4,Financial Services,44569,55762460.39159953,17.836611466046296
Uttarakhand,2022,4,Others,99793,64668557.391687945,17.984785681411328
Uttarakhand,2023,1,Merchant payments,46150691,24023994792.0,23.902318950885824
Uttarakhand,2023,1,Peer-to-peer payments,25105743,78202343600.0,25.082565453370854
Uttarakhand,2023,1,Recharge & bill payments,7974874,4828592096.0,22.297820770814695
Uttarakhand,2023,1,Financial Services,49836,56455666.0,17.848966233246653
Uttarakhand,2023,1,Others,104531,68521431.0,18.042657130209403
Uttarakhand,2023,2,Merchant payments,61652430,30881251416.0,24.153415086443783
Uttarakhand,2023,2,Peer-to-peer payments,31690416,97448517076.0,25.302590045513803
Uttarakhand,2023,2,Recharge & bill payments,9247601,5608284038.0,22.447510634290524
Uttarakhand,2023,2,Financial Services,58524,66971615.0,18.01977944580266
Uttarakhand,2023,2,Others,109243,67848253.0,18.03278421067897
Uttarakhand,2023,3,Merchant payments,64872613,30958940671.0,24.155927669061885
Uttarakhand,2023,3,Peer-to-peer payments,32232624,92015204778.0,25.245219669676935
Uttarakhand,2023,3,Recharge & bill payments,9017620,5630443171.0,22.451453992163465
Uttarakhand,2023,3,Financial Services,63561,101529618.0,18.435861126684923
Uttarakhand,2023,3,Others,98269,56279883.0,17.84584772908538
Uttarakhand,2023,4,Merchant payments,73028369,36848560480.0,24.330082390531075
Uttarakhand,2023,4,Peer-to-peer payments,36069901,104875896612.0,25.37604355104646
Uttarakhand,2023,4,Recharge & bill payments,8790080,6186779834.0,22.54568056776431
Uttarakhand,2023,4,Financial Services,77149,113625124.0,18.548415210571324
Uttarakhand,2023,4,Others,105941,58585212.0,17.88599288482072
Uttarakhand,2024,1,Merchant payments,75999065,37219956903.0,24.340110930287732
Uttarakhand,2024,1,Peer-to-peer payments,37578194,106154267360.0,25.38815922552173
Uttarakhand,2024,1,Recharge & bill payments,9496796,6717063555.0,22.62791692514856
Uttarakhand,2024,1,Financial Services,68863,124505361.0,18.639859341214716
Uttarakhand,2024,1,Others,91659,61042084.0,17.927074102286333
Uttarakhand,2024,2,Merchant payments,101799178,47867822861.0,24.59170935909932
Uttarakhand,2024,2,Peer-to-peer payments,46195948,125141334948.0,25.552709615103968
Uttarakhand,2024,2,Recharge & bill payments,10382543,7361821576.0,22.719573235939897
Uttarakhand,2024,2,Financial Services,86678,151603938.0,18.8367820136846
Uttarakhand,2024,2,Others,100635,90332467.0,18.31900751079419
Uttarakhand,2024,3,Merchant payments,101832975,46698002493.0,24.566967227558713
Uttarakhand,2024,3,Peer-to-peer payments,47044704,118899137486.0,25.501541386512546
Uttarakhand,2024,3,Recharge & bill payments,10221487,7541478924.0,22.743684143631782
Uttarakhand,2024,3,Financial Services,102685,186436320.0,19.04360029638418
Uttarakhand,2024,3,Others,76964,89812326.0,18.31323279556645
Uttarakhand,2024,4,Merchant payments,110248263,53868322980.0,24.709808442302226
Uttarakhand,2024,4,Peer-to-peer payments,50768426,133114128957.0,25.61447270966632
Uttarakhand,2024,4,Recharge & bill payments,9770042,7616990794.0,22.753647219855303
Uttarakhand,2024,4,Financial Services,277135,203261412.0,19.130003457337224
Uttarakhand,2024,4,Others,72266,106086816.0,18.479768345157574
West Bengal,2018,1,Recharge & bill payments,5773831,964309485.9592385,20.686922845614568
West Bengal,2018,1,Peer-to-peer payments,4383075,8874266825.985771,22.906421557851555
West Bengal,2018,1,Financial Services,665171,119502271.66944443,18.598845947309343
West Bengal,2018,1,Merchant payments,443378,366788699.65713125,19.720296492684337
West Bengal,2018,1,Others,444770,301111268.86863834,19.522990421740683
West Bengal,2018,2,Peer-to-peer payments,8284944,15889890046.862814,23.488948897890403
West Bengal,2018,2,Recharge & bill payments,7360522,1563841173.839662,21.170410923298892
West Bengal,2018,2,Financial Services,1121570,160809685.93886387,18.895732155051768
West Bengal,2018,2,Merchant payments,937608,715914360.819237,20.38907111137379
West Bengal,2018,2,Others,377802,298728202.7433254,19.515044700367078
